,Part,Description,UOM,OnHand,Allocated,NotAvailable,DropShip,Available,OnOrder,Committed,Short
999,R1143,Restoridynâ¢ LongvidaÂ® & PomellaÂ® Complex,kg,8.069,0.00,8.069,0.0,0.00,0.00,0.00,0.00
1000,R1144,WokVelÂ® (bioavailable boswellia),kg,16.599,0.00,0.00,0.0,16.599,0.00,0.00,0.00
1001,R1145,Pau D'Arco Bark Extract 4:1,kg,1.722,0.00,0.00,0.0,1.722,0.00,0.00,0.00
1002,R1146,Peppermint Leaf Extract 20:1,kg,13.967,0.00,0.00,0.0,13.967,0.00,0.00,0.00
1003,R1147,Magnesium Ascorbate 6.4%,kg,492.74,407.51027,0.00,0.0,85.22973,0.00,0.00,0.00
1004,R1148,Creatine HCl,kg,11.00,0.00,11.00,0.0,0.00,0.00,0.00,0.00
1005,R1149,GlycerSizeï¿½,kg,6.857,0.00,0.00,0.0,6.857,0.00,0.00,0.00
1006,R115,Maltodextrin,kg,613.48,598.18564,0.00,0.0,15.29436,0.00,0.00,0.00
1007,R1150,NitrosigineÂ® Arginine,kg,14.438,0.00,0.00,0.0,14.438,0.00,0.00,0.00
1008,R1151,CDP Choline (Citicoline),kg,0.113,0.00,0.00,0.0,0.113,0.00,0.00,0.00
1009,R1152,Caffeine Anhydrous (Non Granular 40 Mesh),kg,6.38,0.00,0.00,0.0,6.38,0.00,0.00,0.00
1010,R1153,Natural Orange Flavor WONF FLA114977,kg,11.44,0.00,11.44,0.0,0.00,0.00,0.00,0.00
1011,R1154,Natural Tangerine Flavor WONF FLA15441,kg,3.684,0.00,3.684,0.0,0.00,0.00,0.00,0.00
1012,R1155,Natural Lemon Lime Flavor WONF FLA16700,kg,18.175,0.00,18.175,0.0,0.00,0.00,0.00,0.00
1013,R1156,Masking Agent Natural Flavor FLA115960,kg,5.404,0.00,5.404,0.0,0.00,0.00,0.00,0.00
1014,R1157,Monk Fruit Extract (25% Mogrosides),kg,0.745,0.00,0.00,0.0,0.745,0.00,0.00,0.00
1015,R1158,Effer Sodaï¿½ 12 (Sodium Bicarbonate),kg,28.324,0.00,28.324,0.0,0.00,0.00,0.00,0.00
1016,R1159,Orange Color (Natural) - Color Maker 6657A,kg,2.747,0.00,2.747,0.0,0.00,0.00,0.00,0.00
1017,R116,Ginkgo Biloba Leaf Extract (24% Flavones),kg,4.777,0.00,0.00,0.0,4.777,0.00,0.00,0.00
1018,R1160,Tartaric Acid,kg,24.883,0.00,24.883,0.0,0.00,0.00,0.00,0.00
1019,R1161,Panax Ginseng Extract 10% Ginsenosides,kg,37.60,33.20,0.00,0.0,4.40,0.00,33.40,0.00
1020,R1162,Magnesium Ascorbate 20%,kg,23.03,207.55155,0.00,0.0,0.00,150.00,0.00,184.52155
1021,R1163,Black Elderberry std. to 13% anthocyanins(12:1 Extract),kg,15.00,0.00,0.00,0.0,15.00,0.00,0.00,0.00
1022,R1166,"Omega-3 P-50 Powder (4% EPA + DHA, 49% Alpha Linolenic Acid) (Flaxseed Origin)",kg,13.851,0.00,0.00,0.0,13.851,0.00,0.00,0.00
1023,R1170,Citrus Bioflavinoids 50% Complex,kg,117.83,149.85,0.00,0.0,0.00,25.00,0.00,32.02
1024,R1171,Niacin,kg,10.66167,25.35154,0.00,0.0,0.00,0.00,0.00,14.68987
1025,R1172,Cinnulin PFÂ® (Cinnamon Extract),kg,0.00,16.69833,0.00,0.0,0.00,0.00,0.00,16.69833
1026,R1173,Quercetin Dihydrate 95%,kg,28.485,223.68996,0.00,0.0,0.00,0.00,11.583,195.20496
1027,R1174,Organic Burdock Root Powder (Origin: Non-Chinese),kg,414.67,402.60,0.00,0.0,12.07,0.00,388.894,0.00
1028,R1175,Organic Irish Moss Powder (Origin: Non-Chinese),kg,828.459,503.25,0.00,0.0,325.209,0.00,486.472,0.00
1029,R1176,Organic Bladderwrack Powder (Origin: Non-Chinese),kg,511.8033,503.25,0.00,0.0,8.5533,0.00,486.172,0.00
1030,R1177,Berberine HCl 8% (Phellodendron amurense),kg,8.523,0.00,0.00,0.0,8.523,0.00,0.00,0.00
1031,R1178,Organic Saffron Extract 10:1,kg,5.35,0.00,0.00,0.0,5.35,0.00,0.00,0.00
1032,R1179,Cherry Flavor (Natural) - Osage FL11661,kg,14.079,0.00,0.00,0.0,14.079,0.00,0.00,0.00
1033,R118,BioPerineÂ® (Black Pepper Extract),kg,87.742,330.1321,32.652,0.0,0.00,125.00,30.286,275.0421
1034,R1180,Lime Flavor (Natural) - Osage FL17231,kg,17.248,0.00,0.00,0.0,17.248,0.00,0.00,0.00
1035,R1181,Heme Iron Polypeptide (5% Iron),kg,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
1036,R1182,Organic Black Elderberry (Sambucus Nigra) P.E. 10:1,kg,7.023,0.00,7.023,0.0,0.00,0.00,0.00,0.00
1037,R1183,PurCï¿½ Organic Vitamin C (from Amla Extract),kg,2.848,0.00,2.848,0.0,0.00,0.00,0.00,0.00
1038,R1185,00 VCaps Plus White,kg,0.00,0.00,0.00,0.0,0.00,"850,000.00",0.00,0.00
1039,R1187,Opadry Blue 03B10998,kg,0.00,19.998,0.00,0.0,0.00,50.00,0.00,19.998
1040,R1188,"Orange Flavor, Osage FLA114977",kg,199.126,188.95344,2.35,0.0,7.82256,0.00,0.00,0.00
1041,R1189,Nutraceutical Grade Humic Acid (Code: NGHA-C05NP)(FulvicXcell Products),kg,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
1042,R1191,Organic Elderberry Fruit Powder (Sambucus nigra),kg,31.00,24.32,0.00,0.0,6.68,0.00,0.00,0.00
1043,R1193,Organic Nopal (Cactus) Opuntia ficus-indica) (cladode),kg,20.10,0.00,0.00,0.0,20.10,0.00,0.00,0.00
1044,R1194,Wildcrafted Linden Flower Powder,kg,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00
1045,R1195,Wildcrafted Soursop (Graviola) Leaf Powder (Annona muricata),kg,0.123,0.00,0.00,0.0,0.123,0.00,0.00,0.00
1046,R1196,Orange Juice Powder (Non-GMO),kg,126.58,106.07766,0.00,0.0,20.50234,0.00,0.00,0.00
1047,R1197,Carboxymethyl Cellulose Gum (Non-GMO),kg,38.251,23.20188,38.251,0.0,0.00,0.00,0.00,23.20188
1048,R1198,Coconut Oil Powder,kg,8.465,0.00,0.00,0.0,8.465,0.00,0.00,0.00
1049,R1199,CoreBiomeâ¢,kg,17.60,0.00,0.00,0.0,17.60,0.00,0.00,0.00
1050,R120,"Protease 100,000 HUT/g",kg,37.378,0.00,23.055,0.0,14.323,0.00,0.00,0.00
1051,R1200,iXOSâ¢ (NLT 90% oligosaccharides and NLT 75% XOS),kg,8.466,0.00,0.00,0.0,8.466,0.00,0.00,0.00
1052,R1202,LactoSporeÂ® (Bacillus coagulans) 100B (1201),kg,0.318,0.00,0.00,0.0,0.318,0.00,0.00,0.00
1053,R1203,Betaine HCl (1% Silica),kg,6.00,0.00,0.00,0.0,6.00,0.00,0.00,0.00
1054,R1204,Deglycyrrhizinated Licorice â¤3% Glycyrrhizin,kg,10.667,29.40,0.00,0.0,0.00,0.00,0.00,18.733
1055,R1205,Pepsin 1:3000 (Porcine),kg,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
1056,R1206,Intrinsic Factor,kg,13.389,0.00,13.389,0.0,0.00,0.00,0.00,0.00
1057,R1207,Ashwagandha Extract (5% Withanolides),kg,21.807,0.00,0.00,0.0,21.807,0.00,0.00,0.00
1058,R1208,Lemon Balm Extract (5% Rosmarinic Acid HPLC),kg,8.798,0.00,0.00,0.0,8.798,0.00,0.00,0.00
1059,R1209,Hops Flower Extract 4:1,kg,0.20,0.00,0.00,0.0,0.20,0.00,0.00,0.00
1060,R121,"Amylase 40,000 DU/g",kg,0.00,0.55,0.00,0.0,0.00,0.00,0.00,0.55
1061,R1211,Kanna (Sceletium Tortuosum) P.E. 20:1,kg,4.078,0.00,0.00,0.0,4.078,0.00,0.00,0.00
1062,R1212,BoswellinÂ® Super (30% AKBBA),kg,0.992,0.00,0.00,0.0,0.992,0.00,0.00,0.00
1063,R1214,White Willow Bark (25% Salicin),kg,1.698,0.00,0.00,0.0,1.698,0.00,0.00,0.00
1064,R1217,WILMOXâ¢ MTP-30P Mixed Tocopherols 30%,kg,11.008,22.2222,3.808,0.0,0.00,0.00,0.00,15.0222
1065,R1218,Sodium Molybdate 1%,kg,15.77,0.65065,0.00,0.0,15.11935,0.00,0.00,0.00
1066,R1219,"Vitamin D2 (Ergocalciferol) 100,000 IU/g",kg,2.543,0.00,0.00,0.0,2.543,0.00,0.00,0.00
1067,R122,"Lipase 10,000 FIP/g",kg,2.218,0.00,0.00,0.0,2.218,0.00,0.00,0.00
1068,R1220,Organic Noni Fruit Powder (Morinda citrifolia) (USA origin),kg,16.00,0.00,0.00,0.0,16.00,0.00,0.00,0.00
1069,R1221,Senna Leaf Extract (20% Sennosides),kg,25.00,0.00,0.00,0.0,25.00,0.00,0.00,0.00
1070,R1222,Cascara Sagrada Bark Extract (10% Emodin),kg,0.12,0.00,0.00,0.0,0.12,0.00,0.00,0.00
1071,R1223,Licorice Root Extract (10% Glycyrrhizic Acid),kg,16.29,0.00,0.00,0.0,16.29,0.00,0.00,0.00
1072,R1224,goMCTÂ® (Medium Chain Triglyceride) Oil Powder - MCT 70% C8,kg,18.00,0.00,18.00,0.0,0.00,0.00,0.00,0.00
1073,R1225,Blueberry Extract 5:1,kg,26.70,0.00,0.00,0.0,26.70,0.00,0.00,0.00
1074,R1226,Monolaurin,kg,12.279,6.8625,0.00,0.0,5.4165,0.00,6.863,0.00
1075,R1227,Oregano Oil Powder,kg,11.489,0.00,11.489,0.0,0.00,0.00,0.00,0.00
1076,R1228,Sweet Wormwood Extract 4:1 (Artemisia annua),kg,13.743,0.00,13.743,0.0,0.00,0.00,0.00,0.00
1077,R1229,Wormwood Powder (Artemisia absinthium),kg,14.996,0.00,0.00,0.0,14.996,0.00,0.00,0.00
1078,R123,Sheep Sorrel Herb Power,kg,0.453,0.00,0.453,0.0,0.00,0.00,0.00,0.00
1079,R1230,Orphic Nutrition Enzyme Blend,kg,44.285,0.00,0.00,0.0,44.285,0.00,0.00,0.00
1080,R1232,Certified Organic Coconut Oil Powder 60% (CONN40001),kg,6.906,0.00,0.00,0.0,6.906,0.00,0.00,0.00
1081,R1233,00 K-CAPS Vegetable Origin Capsules,ea,"14,528,433.00",425.00,0.00,0.0,"14,528,008.00",0.00,0.00,0.00
1082,R1234,00 Vcaps Plus Purple Carrot STD. PURPLE TR. V27.901,ea,"35,800.00","35,800.00",0.00,0.0,0.00,0.00,0.00,0.00
1083,R1236,EVTeneSol 3% powder,kg,11.259,0.00,11.259,0.0,0.00,0.00,0.00,0.00
1084,R1238,Astragalus Root Extract (Astragalus membranaceus) (50% Polysaccharides),kg,23.80,0.00,0.00,0.0,23.80,0.00,0.00,0.00
1085,R1239,Curcumin C3 ComplexÂ® (0330-Extract Powder),kg,3.00,0.00,0.00,0.0,3.00,0.00,0.00,0.00
1086,R124,Magnesium Oxide (Granular),kg,38.825,348.62006,0.00,0.0,0.00,0.00,0.00,309.79506
1087,R1240,Citrus Bergamot Extract (Citrus bergamia) (30% Polyphenols),kg,24.00,0.00,0.00,0.0,24.00,0.00,0.00,0.00
1088,R1241,Organic White Rice Flour,kg,943.593,"1,108.41193",0.00,0.0,0.00,"1,133.7864",55.825,164.81893
1089,R1242,Korean Red Ginseng Extract (10% Ginsenosides),kg,67.528,49.95,0.00,0.0,17.578,0.00,0.00,0.00
1090,R1243,Grape Seed Extract 4:1 (Vitis vininfera),kg,7.385,3.33,0.00,0.0,4.055,0.00,0.00,0.00
1091,R1244,00EL Vcaps (elongated veg capsules),ea,"52,000.00",0.00,0.00,0.0,"52,000.00",0.00,0.00,0.00
1092,R1245,L-Leucine (Vegetarian Source),kg,321.94648,465.27398,25.00,0.0,0.00,25.00,4.128,168.3275
1093,R1246,0 Gelatin Light Green Opaque 8713 Capsules,ea,"98,000.00",0.00,0.00,0.0,"98,000.00",0.00,0.00,0.00
1094,R1247,Organic Black Pepper Powder,kg,13.75,0.00,0.00,0.0,13.75,0.00,0.00,0.00
1095,R1248,0 K-CAPSÂ® Vegetable Origin,ea,"165,896.00",5.00,0.00,0.0,"165,891.00",0.00,0.00,0.00
1096,R1249,N-Acetyl L-Cysteine (Vegan),kg,20.55,0.00,0.00,0.0,20.55,0.00,0.00,0.00
1097,R125,Activated Charcoal (coconut shell),kg,50.235,0.00,50.235,0.0,0.00,0.00,0.00,0.00
1098,R1250,Hovenia Dulcis (Standardized to 98% DHM),kg,2.862,0.00,0.00,0.0,2.862,0.00,0.00,0.00
1099,R1252,Black Walnut Hull Powder [Green Harvested] (Juglans nigra),kg,20.00,0.00,0.00,0.0,20.00,0.00,0.00,0.00
1100,R1253,Boswellia Serrata Powder,kg,14.808,0.00,14.808,0.0,0.00,0.00,0.00,0.00
1101,R1254,Galangal Root Extract 5:1 (Alpinia officinarum),kg,7.353,0.00,0.00,0.0,7.353,0.00,0.00,0.00
1102,R1255,Trypsin 1:25,kg,19.20,0.00,0.00,0.0,19.20,0.00,0.00,0.00
1103,R1256,Natural Caffeine Anhydrous (from Coffee Robusta),kg,26.00,0.00,26.00,0.0,0.00,0.00,0.00,0.00
1104,R1257,Arnica Montana Powder,kg,11.127,0.00,0.00,0.0,11.127,0.00,0.00,0.00
1105,R1258,Diosmin,kg,13.00,0.00,0.00,0.0,13.00,0.00,0.00,0.00
1106,R1259,Magnesium Taurate (8% Magnesium),kg,2.034,0.00,0.00,0.0,2.034,0.00,0.00,0.00
1107,R126,Potassium Chloride FCC grade,kg,74.012,60.06483,0.00,0.0,13.94717,0.00,60.184,0.00
1108,R1260,Soy Bean Powder (Glycine Max),kg,1.626,0.00,0.00,0.0,1.626,0.00,0.00,0.00
1109,R1262,Stinging Nettle Root Extract 10:1,kg,7.00,0.00,0.00,0.0,7.00,0.00,0.00,0.00
1110,R1263,Sea Cucumber Extract (25% Mucopolysaccharides),kg,19.344,0.00,0.00,0.0,19.344,0.00,0.00,0.00
1111,R1264,Organic Cordyceps (Cordyceps sinensis),kg,18.672,0.00,0.00,0.0,18.672,0.00,0.00,0.00
1112,R1265,Organic Reishi Mushroom,kg,18.80,0.00,0.00,0.0,18.80,0.00,0.00,0.00
1113,R1268,Grape Seed Extract 98% Proanthocyanidins,kg,20.31,0.00,20.31,0.0,0.00,0.00,0.00,0.00
1114,R1269,Organic Black Cumin Seed Nutri-Pwd,kg,2.678,0.00,0.00,0.0,2.678,0.00,0.00,0.00
1115,R127,Vitamin E (dl-alpha-tocopherol) Acetate (synthetic) 50%,kg,86.447,100.5934,4.75,0.0,0.00,0.00,74.757,18.8964
1116,R1270,00 Goh-Vegâ¢ White HPMC vegetable capsules (titanium dioxide free),ea,"140,000.00",0.00,0.00,0.0,"140,000.00",0.00,0.00,0.00
1117,R1272,Organic Cinnamon Ceylon Powder (Cinnamomum verum),kg,29.571,0.00,4.00,0.0,25.571,0.00,0.00,0.00
1118,R1273,L-Leucine (fermented) (Origin: Non-Chinese),kg,17.1335,12.7335,0.00,0.0,4.40,0.00,12.7335,0.00
1119,R1274,PEPTIPLUSÂ® XB aggl. (Collagen Bovine Peptides),kg,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
1120,R1275,Calcium Carbonate Powder (Origin: Non-Chinese),kg,8.62,0.00,8.62,0.0,0.00,0.00,0.00,0.00
1121,R1276,Berberine HCL 97% (Phellodendron chinense Schneid)(Peel),kg,4.50,0.00,4.50,0.0,0.00,0.00,0.00,0.00
1122,R1278,Vitamin K2 (as Menaquinone-7) (MK-7) (MenaQ7Â®),kg,0.23,0.00,0.00,0.0,0.23,0.00,0.00,0.00
1123,R1280,Valerian Root Extract (0.8% Valerenic Acid),kg,17.00,0.00,0.00,0.0,17.00,0.00,0.00,0.00
1124,R1281,"Vitamin D3 Cholecalciferol (Origin: Non-Chinese) (100,000 IU/g)",kg,3.00,0.00,0.00,0.0,3.00,0.00,0.00,0.00
1125,R1283,Medium Chain Triglycerides (from Coconut Oil Powder) (O2PÂ®) [Non-GMO version],kg,12.50,0.00,0.00,0.0,12.50,0.00,0.00,0.00
1126,R1284,Skullcap Extract 10:1 (root),kg,20.00,0.00,0.00,0.0,20.00,0.00,0.00,0.00
1127,R1285,Lyophilized Royal Jelly (6% 10-HDA),kg,0.702,0.00,0.00,0.0,0.702,0.00,0.00,0.00
1128,R1286,Rosemary Extract (20% Rosmarinic Acid) (leaf),kg,2.964,0.00,0.00,0.0,2.964,0.00,0.00,0.00
1129,R1287,Luteolin 98% (Sophora japonica) (bud),kg,0.355,0.00,0.00,0.0,0.355,0.00,0.00,0.00
1130,R1288,Fo-Ti (Polygonum multiflorum thunb)(root),kg,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
1131,R1289,Pygeum (Pygeum Africanum)(bark),kg,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
1132,R129,Alfalfa Leaf Powder,kg,7.507,3.96,0.00,0.0,3.547,0.00,0.00,0.00
1133,R1290,Hawthorn Berry Extract 10:1,kg,22.00,0.00,22.00,0.0,0.00,0.00,0.00,0.00
1134,R1295,goFAT Macadamia Nut Oil Powder (Tapioca),kg,8.575,0.00,8.575,0.0,0.00,0.00,0.00,0.00
1135,R1297,PreticXâ¢,kg,9.149,0.00,0.00,0.0,9.149,0.00,0.00,0.00
1136,R1298,SunfiberÂ® Prebiotic Fiber (Hydrolyzed Guar Gum) (Plant Origin),kg,2.20,0.00,0.00,0.0,2.20,0.00,0.00,0.00
1137,R130,Barley Grass Juice Powder,kg,8.00,0.00,8.00,0.0,0.00,0.00,0.00,0.00
1138,R1302,Okra Fruit Extract,kg,0.364,0.00,0.00,0.0,0.364,0.00,0.00,0.00
1139,R1303,Prune Powder,kg,0.325,0.00,0.00,0.0,0.325,0.00,0.00,0.00
1140,R1304,Resveratrol 98% (Japanese Knottwood) (Polygonum Cuspidatum),kg,7.65,0.19992,0.00,0.0,7.45008,0.00,0.00,0.00
1141,R1307,Clove Extract 4:1 (Caryophyllus aromaticus),kg,18.00,74.925,0.00,0.0,0.00,0.00,0.00,56.925
1142,R1308,3nBÂ® Celery Seed Extract (42.5% phthalides) (Apium graveolens),kg,4.00,49.95,0.00,0.0,0.00,0.00,0.00,45.95
1143,R1309,Hydrangea Root Powder Extract 10:1,kg,16.10,0.00,0.00,0.0,16.10,0.00,0.00,0.00
1144,R131,Barley Grass Powder,kg,25.592,2.64,2.016,0.0,20.936,0.00,0.00,0.00
1145,R1310,Rice Bran Oil,kg,18.00,0.00,0.00,0.0,18.00,0.00,0.00,0.00
1146,R1311,Gentian Root (Gentiana lutea),kg,26.50,0.00,0.00,0.0,26.50,0.00,0.00,0.00
1147,R1313,Hydrolyzed Bovine Collagen Peptides (Nutra Food Ingredients),kg,13.30,0.00,0.00,0.0,13.30,0.00,0.00,0.00
1148,R1314,Hydrolyzed Chicken Bone Broth Collagen (Nutra Food Ingredients),kg,24.00,0.00,24.00,0.0,0.00,0.00,0.00,0.00
1149,R1315,Hydrolyzed Marine Collagen [Fish Allergen] (Nutra Food Ingredients),kg,11.971,0.00,0.00,0.0,11.971,0.00,0.00,0.00
1150,R1316,Hydrolyzed Beef Bone Broth Collagen (Nutra Food Ingredients),kg,18.50,0.00,0.00,0.0,18.50,0.00,0.00,0.00
1151,R1317,Hydrolyzed Eggshell Membrane [Egg Allergen] (Nutra Food Ingredients),kg,4.459,0.00,0.00,0.0,4.459,0.00,0.00,0.00
1152,R1318,Hydrolyzed Keratin Peptide (GWI),kg,12.625,0.00,0.00,0.0,12.625,0.00,0.00,0.00
1153,R1319,Kola Nut Extract (20% Caffeine),kg,13.40,0.00,0.00,0.0,13.40,0.00,0.00,0.00
1154,R132,Burdock Root Powder,kg,7.226,0.00,0.00,0.0,7.226,0.00,0.00,0.00
1155,R1320,Pregnenolone,kg,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
1156,R1321,Phosphatidylserine 20% (from Sunflower),kg,10.777,0.00,0.00,0.0,10.777,0.00,0.00,0.00
1157,R1322,Organic Ginkgo Biloba P.E. 50:1,kg,4.71,0.00,0.00,0.0,4.71,0.00,0.00,0.00
1158,R1324,Cordyceps Mushroom 4:1 Extract,kg,8.10,0.00,0.00,0.0,8.10,0.00,0.00,0.00
1159,R1325,SensorilÂ® Ashwagandha Root & Leaf Extract,kg,12.975,0.00,0.00,0.0,12.975,0.00,0.00,0.00
1160,R1326,Bamboo Extract (70% SIlica),kg,17.77,13.20,0.00,0.0,4.57,0.00,0.00,0.00
1161,R1327,Corydalis Yanhusuo Root 10:1 Extract,kg,16.15,0.00,0.00,0.0,16.15,0.00,0.00,0.00
1162,R1328,Angelica Danhurica Root 10:1 Extract,kg,20.418,0.00,0.00,0.0,20.418,0.00,0.00,0.00
1163,R1329,Boswellia Serrata Extract (gum) (20% AKBA) (ApresFlexÂ®),kg,5.10,0.00,0.00,0.0,5.10,0.00,0.00,0.00
1164,R133,Cascara Sagrada Powder,kg,9.41,0.00,9.41,0.0,0.00,0.00,0.00,0.00
1165,R1330,Cordyceps militaris (30% Polysaccharides) (fruiting body),kg,8.60,0.00,0.00,0.0,8.60,0.00,0.00,0.00
1166,R1331,Arugula (Eruca vesicaria),kg,2.92,0.00,0.00,0.0,2.92,0.00,0.00,0.00
1167,R1332,Eucalyptus,kg,1.03,0.00,0.00,0.0,1.03,0.00,0.00,0.00
1168,R1333,Organic Alfalfa (Medicago sativa),kg,13.33,0.00,0.00,0.0,13.33,0.00,0.00,0.00
1169,R1334,Acerola Cherry,kg,1.10,0.00,0.00,0.0,1.10,0.00,0.00,0.00
1170,R1335,Camu Camu,kg,13.18,0.00,0.00,0.0,13.18,0.00,0.00,0.00
1171,R1336,Emblica (Gooseberry),kg,18.26,0.00,0.00,0.0,18.26,0.00,0.00,0.00
1172,R1337,Chokeberry,kg,1.10,0.00,0.00,0.0,1.10,0.00,0.00,0.00
1173,R1339,DigeSEBâ¢,kg,15.39,0.00,0.00,0.0,15.39,0.00,0.00,0.00
1174,R134,Chlorella Powder,kg,6.502,0.00,0.406,0.0,6.096,0.00,0.00,0.00
1175,R1340,ShodenÂ® Ashwagandha Extract (35% withanolides) (Withania somifera) (root and leaf),kg,80.668,79.68,0.00,0.0,0.988,0.00,80.668,0.00
1176,R1341,Broccoli Extract (5% Sulforaphane Glucosinolate) (Seeds),kg,19.692,0.00,0.00,0.0,19.692,0.00,0.00,0.00
1177,R1342,Black Tea Extract (25% Theaflavins) [<1% Caffeine],kg,7.80,0.00,0.00,0.0,7.80,0.00,0.00,0.00
1178,R1343,Baicalin (from Scutellaria baicalensis extract),kg,3.00,0.00,0.00,0.0,3.00,0.00,0.00,0.00
1179,R1344,Naringin (from Grapefruit extract),kg,22.734,0.00,0.00,0.0,22.734,0.00,0.00,0.00
1180,R1345,Bitter Melon Powder,kg,5.60,0.00,0.00,0.0,5.60,0.00,0.00,0.00
1181,R1346,Natural Mixed Carotenoids 10% Powder (Vitamin A),kg,2.138,16.86685,0.00,0.0,0.00,0.00,0.00,14.72885
1182,R1347,Natural Lemon Lime Flavoring (OSF Flavors),kg,17.20424,175.175,0.00,0.0,0.00,0.00,0.00,157.97076
1183,R1348,Boswellin HBDÂ® (65% Boswellic Acids) (Boswellia serrata) (leaf),kg,49.741,33.04065,0.00,0.0,16.70035,0.00,33.041,0.00
1184,R1349,Omega-3 Powder (Yielding 50% Omega 3 Fatty Acids),kg,24.926,22.22535,0.00,0.0,2.70065,0.00,22.226,0.00
1185,R135,Citrus Aurantium SE 6%,kg,0.768,0.00,0.768,0.0,0.00,0.00,0.00,0.00
1186,R1350,Organic Raspberry Leaf Extract 10:1,kg,27.535,0.00,0.00,0.0,27.535,0.00,0.00,0.00
1187,R1351,Red Root Extract 4:1 (Ceanothus Americanus),kg,13.89,0.00,0.00,0.0,13.89,0.00,0.00,0.00
1188,R1352,Organic Cordyceps Mushroom Extract 1:1 [Cordyceps milltaris][Fruiting Body],kg,50.19,29.40,0.00,0.0,20.79,0.00,29.40,0.00
1189,R1353,"Organic Chaga Extract 1:1 [Inonotus obliquus][Sterile conk,canker]",kg,49.22,39.20,0.00,0.0,10.02,0.00,39.20,0.00
1190,R1354,Organic Schisandra Powder,kg,50.266,29.40,0.00,0.0,20.866,0.00,29.40,0.00
1191,R1355,Organic Turkey Tail Mushroom Extract 1:1 [Trametes versicolor][Coriolus],kg,50.17,29.40,0.00,0.0,20.77,0.00,29.40,0.00
1192,R1356,Organic Red Reishi Mushroom Extract 1:1 [Ganoderma lucidum][lingzhi],kg,50.11,29.40,0.00,0.0,20.71,0.00,29.40,0.00
1193,R1357,Organic Shiitake mushroom extract 1:1 [Lentinula edodes],kg,50.599,29.40,0.00,0.0,21.199,0.00,29.40,0.00
1194,R1358,Organic Maitake mushroom extract 1:1 [Grifola frondosa],kg,49.392,29.40,0.00,0.0,19.992,0.00,29.40,0.00
1195,R1359,Organic Codonopsis Powder,kg,49.68,29.40,0.00,0.0,20.28,0.00,29.40,0.00
1196,R136,Citrus Pectin Powder,kg,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
1197,R1360,Organic Bamboo Extract Powder,kg,25.00,9.80,0.00,0.0,15.20,0.00,9.80,0.00
1198,R1361,Fadogia agrestis Extract 10:1,kg,99.88,91.35,0.00,0.0,8.53,0.00,91.35,0.00
1199,R1362,Ajuga Turkestanica Extract (10% Turkesterone),kg,74.845,65.25,0.00,0.0,9.595,0.00,65.25,0.00
1200,R1364,Green Tea Extract (90% Epicatechin HPLC),kg,74.845,72.50058,0.00,0.0,2.34442,0.00,72.50058,0.00
1201,R1365,Organic Celery Extract 4:1,kg,117.875,114.375,0.00,0.0,3.50,0.00,114.375,0.00
1202,R1366,"Lumbrokinase 20,000 FU/g",kg,2.95,2.745,0.00,0.0,0.205,0.00,2.745,0.00
1203,R1367,Gymnema Sylvestre Extract (25% Gymnemic Acid) (leaf) (COO: Non-Chinese),kg,302.225,129.9987,149.845,0.0,22.3813,0.00,130.00,0.00
1204,R1368,Organic Fenugreek (Trigonella foenumgraecum) (seed) (COO: Non-Chinese),kg,49.845,26.0013,0.00,0.0,23.8437,0.00,26.0013,0.00
1205,R1369,Cinnamon Cassia Bark Extract 4:1 (COO: Non-Chinese),kg,24.882,0.0039,0.00,0.0,24.8781,0.00,0.005,0.00
1206,R137,CoQ10,kg,1.079,11.66165,0.00,0.0,0.00,0.00,0.00,10.58265
1207,R1370,Grapefruit Seed Extract 4:1,kg,24.925,13.725,0.00,0.0,11.20,0.00,13.725,0.00
1208,R1371,TestofenÂ® Fenugreek extract (standardized for 50% Fenusideâ¢),kg,125.311,115.50,9.811,0.0,0.00,0.00,115.50,0.00
1209,R1372,Tribulus Terrestris (95% saponins),kg,5.50,0.00,0.00,0.0,5.50,0.00,0.00,0.00
1210,R1373,Maca root (20:1 Extract),kg,11.47,0.00,0.00,0.0,11.47,0.00,0.00,0.00
1211,R1374,Mucuna pruriens powder,kg,10.20,0.00,0.00,0.0,10.20,0.00,0.00,0.00
1212,R1375,Magnesium Glycinate 18%,kg,"4,151.30","7,312.512",0.00,0.0,0.00,0.00,"3,935.392","3,161.212"
1213,R1376,Chrysanthemum 4:1 Extract,kg,4.00,1.65,0.00,0.0,2.35,0.00,1.10,0.00
1214,R1382,D-Chiro Inositol,kg,49.645,39.00,0.00,0.0,10.645,0.00,39.00,0.00
1215,R1383,"VegD3â¢ (100,000 IU/g)",kg,0.845,0.69875,0.845,0.0,0.00,0.00,0.00,0.69875
1216,R1384,Soy Isoflavones Extract 40%,kg,19.845,14.70,19.845,0.0,0.00,5.00,0.00,14.70
