Quality Supplement Mfg,,,,,,,
On Hand,,,,,,,
 ,,,,,,,
Part Number,Description,Qty,,Location,Tracking,,
R072,Alpha Lipoic Acid (ALA),98.04,kg,Stock Bin In Process,"ExpDate: 2023-06-23

Lot#: TA210636
",,
R072,Alpha Lipoic Acid (ALA),32.4613,kg,Stock Bin In Process,"ExpDate: 2024-05-07

Lot#: TA210514
",,
R082,0 Gelatin Clear Capsules,"900,000.00",ea,Stock Bin In Process,"ExpDate: 2026-09-30

Lot#: C2100321019
",,
R095,Zinc Oxide 80%,19.38,kg,Stock Bin In Process,"ExpDate: 2023-06-23

Lot#: YXF20005
",,
R095,Zinc Oxide 80%,65.40418,kg,Stock Bin In Process,"ExpDate: 2022-06-23

Lot#: YXF20005
",,
R095,Zinc Oxide 80%,72.405,kg,Stock Bin In Process,"ExpDate: 2023-03-15

Lot#: 21B3M307C
",,
R1009,Rhodiola Rosea Extract (3% Rosavins + 1% Salidroside),10.892,kg,Stock Bin In Process,"ExpDate: 2022-11-07

Lot#: H191101
",,
R1009,Rhodiola Rosea Extract (3% Rosavins + 1% Salidroside),22.808,kg,Stock Bin In Process,"ExpDate: 2023-10-08

Lot#: 20201009
",,
R1013,Asparagus Extract 10:1,10.962,kg,Stock Bin In Process,"ExpDate: 2022-06-12

Lot#: CLS-A-03002
",,
R1013,Asparagus Extract 10:1,21.372,kg,Stock Bin In Process,"ExpDate: 2023-10-21

Lot#: ASP20201022-1
",,
R1014,Chromium yeast (saccharomyces) 0.2% Chromium,0.55,kg,Stock Bin In Process,"ExpDate: 2024-09-30

Lot#: 791916
",,
R1031,Magnesium Citrate 30%,80.834,kg,Stock Bin In Process,"ExpDate: 2022-11-30

Lot#: 0001005956
",,
R1060,OptiMSM® (Methylsulfonylmethane) Item:10520,50.83435,kg,Stock Bin In Process,"ExpDate: 2026-08-05

Lot#: 2110109
",,
R1060,OptiMSM® (Methylsulfonylmethane) Item:10520,3.389,kg,Stock Bin In Process,"ExpDate: 2024-07-17

Lot#: 1907909
",,
R1071,Nu-MAG® Organic (Rice Extract Blend),14.0075,kg,Stock Bin In Process,"ExpDate: 2023-06-24

Lot#: 176-21EU
",,
R1071,Nu-MAG® Organic (Rice Extract Blend),8.41,kg,Stock Bin In Process,"ExpDate: 2022-01-16

Lot#: 168-19EU
",,
R109,Lutein 5%,63.644,kg,Stock Bin In Process,"ExpDate: 2024-02-22

Lot#: YHS-210223
",,
R109,Lutein 5%,57.745,kg,Stock Bin In Process,"ExpDate: 2023-03-09

Lot#: KSLU210310-1
",,
R1095,Cyanotis Vaga Extract 95% 20-Hydroxyecdysome (beta-Ecdysterone) UV,208.041,kg,Stock Bin In Process,"ExpDate: 2023-10-31

Lot#: 20211027
",,
R1095,Cyanotis Vaga Extract 95% 20-Hydroxyecdysome (beta-Ecdysterone) UV,8.95,kg,Stock Bin In Process,"ExpDate: 2023-03-30

Lot#: 20210315
",,
R1097,KSM-66® Ashwagandha Root Extract - Vegan,183.625,kg,Stock Bin In Process,"ExpDate: 2024-05-31

Lot#: KSM/VG/21/S237
",,
R1097,KSM-66® Ashwagandha Root Extract - Vegan,23.475,kg,Stock Bin In Process,"ExpDate: 2023-12-01

Lot#: KSM/VG/20/S262
",,
R110,Organic Turmeric Powder,"9,100.00",kg,Stock Bin In Process,"ExpDate: 2023-07-14

Lot#: OETUP212216
",,
R110,Organic Turmeric Powder,"1,963.091",kg,Stock Bin In Process,"ExpDate: 2025-06-05

Lot#: CP20200687
",,
R110,Organic Turmeric Powder,573.156,kg,Stock Bin In Process,"ExpDate: 2025-06-28

Lot#: CP20200751
",,
R110,Organic Turmeric Powder,664.419,kg,Stock Bin In Process,"ExpDate: 2025-06-05

Lot#: CP20200688
",,
R110,Organic Turmeric Powder,"3,607.414",kg,Stock Bin In Process,"ExpDate: 2026-06-16

Lot#: OTRP-06162021
",,
R110,Organic Turmeric Powder,566.743,kg,Stock Bin In Process,"ExpDate: 2025-06-05

Lot#: CP20200685
",,
R110,Organic Turmeric Powder,954.429,kg,Stock Bin In Process,"ExpDate: 2023-12-04

Lot#: CJH-C-A021161
",,
R110,Organic Turmeric Powder,924.88,kg,Stock Bin In Process,"ExpDate: 2025-06-05

Lot#: CP20200682
",,
R110,Organic Turmeric Powder,517.342,kg,Stock Bin In Process,"ExpDate: 2025-06-28

Lot#: CP20200752
",,
R110,Organic Turmeric Powder,300.00,kg,Stock Bin In Process,"ExpDate: 2025-06-05

Lot#: CP20200690
",,
R1114,Oregano Leaf Extract 4:1,4.90,kg,Stock Bin In Process,"ExpDate: 2022-02-23

Lot#: OR190804
",,
R1114,Oregano Leaf Extract 4:1,15.688,kg,Stock Bin In Process,"ExpDate: 2023-03-30

Lot#: ORI20200331-1
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),100.00,kg,Stock Bin In Process,"ExpDate: 2023-05-25

Lot#: K2105070
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),875.00,kg,Stock Bin In Process,"ExpDate: 2023-05-25

Lot#: K2105071
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),7.274,kg,Stock Bin In Process,"ExpDate: 2024-02-20

Lot#: HSGP210221
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),24.845,kg,Stock Bin In Process,"ExpDate: 2023-04-07

Lot#: K2104013
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),624.345,kg,Stock Bin In Process,"ExpDate: 2023-05-25

Lot#: K2105072
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),24.845,kg,Stock Bin In Process,"ExpDate: 2023-04-07

Lot#: K2104014
",,
R1129,Glucosamine Sulfate 2KCl (30-40 Mesh),4.00,kg,Stock Bin In Process,"ExpDate: 2024-02-21

Lot#: HSGP210222
",,
R1161,Panax Ginseng Extract 10% Ginsenosides,12.475,kg,Stock Bin In Process,"ExpDate: 2022-03-31

Lot#: CRS-A-902274
",,
R1161,Panax Ginseng Extract 10% Ginsenosides,20.925,kg,Stock Bin In Process,"ExpDate: 2024-01-19

Lot#: GI20210120
",,
R1173,Quercetin Dihydrate 95%,3.64,kg,Stock Bin In Process,"ExpDate: 2023-11-29

Lot#: QBF03-2011014
",,
R1173,Quercetin Dihydrate 95%,7.96,kg,Stock Bin In Process,"ExpDate: 2023-06-18

Lot#: EP21061903
",,
R1174,Organic Burdock Root Powder (Origin: Non-Chinese),349.568,kg,Stock Bin In Process,"ExpDate: 2023-06-22

Lot#: OBRP-06222021
",,
R1174,Organic Burdock Root Powder (Origin: Non-Chinese),39.79,kg,Stock Bin In Process,"ExpDate: 2024-02-11

Lot#: 20J2217-2147
",,
R1175,Organic Irish Moss Powder (Origin: Non-Chinese),25.00,kg,Stock Bin In Process,"ExpDate: 2023-02-12

Lot#: OIMP-20212012
",,
R1175,Organic Irish Moss Powder (Origin: Non-Chinese),60.325,kg,Stock Bin In Process,"ExpDate: 2022-09-09

Lot#: 9996
",,
R1175,Organic Irish Moss Powder (Origin: Non-Chinese),411.472,kg,Stock Bin In Process,"ExpDate: 2022-12-17

Lot#: 9928
",,
R1176,Organic Bladderwrack Powder (Origin: Non-Chinese),405.63,kg,Stock Bin In Process,"ExpDate: 2024-01-30

Lot#: NIGOBLDW-2101V009622
",,
R1176,Organic Bladderwrack Powder (Origin: Non-Chinese),80.542,kg,Stock Bin In Process,"ExpDate: 2023-10-30

Lot#: NIGOBLDW-2010V009569
",,
R118,BioPerine® (Black Pepper Extract),12.25,kg,Stock Bin In Process,"ExpDate: 2026-07-31

Lot#: H211050
",,
R118,BioPerine® (Black Pepper Extract),42.193,kg,Stock Bin In Process,"ExpDate: 2026-10-30

Lot#: C212038
",,
R118,BioPerine® (Black Pepper Extract),0.647,kg,Stock Bin In Process,"ExpDate: 2025-02-28

Lot#: H200303
",,
R1226,Monolaurin,6.863,kg,Stock Bin In Process,"ExpDate: 2022-04-23

Lot#: 2020042401
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"138,991.00",ea,Stock Bin In Process,"ExpDate: 2026-05-31

Lot#: KC210302778
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"300,000.00",ea,Stock Bin In Process,"ExpDate: 2026-08-30

Lot#: KC210320344
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"284,474.00",ea,Stock Bin In Process,"ExpDate: 2026-05-31

Lot#: K2104001263
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"139,984.00",ea,Stock Bin In Process,"ExpDate: 2026-06-30

Lot#: K2106001338
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"1,514,984.00",ea,Stock Bin In Process,"ExpDate: 2026-08-30

Lot#: KC210320100
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"150,000.00",ea,Stock Bin In Process,"ExpDate: 2025-02-28

Lot#: KC200245593
",,
R1233,00 K-CAPS Vegetable Origin Capsules,"450,000.00",ea,Stock Bin In Process,"ExpDate: 2026-09-30

Lot#: KC210324647
",,
R1241,Organic White Rice Flour,55.825,kg,Stock Bin In Process,"ExpDate: 2022-10-23

Lot#: 29701
",,
R1245,L-Leucine (Vegetarian Source),25.00,kg,Stock Bin In Process,"ExpDate: 2022-09-04

Lot#: CP03190905
",,
R1245,L-Leucine (Vegetarian Source),228.72548,kg,Stock Bin In Process,"ExpDate: 2023-09-03

Lot#: L2009002
",,
R1245,L-Leucine (Vegetarian Source),7.27,kg,Stock Bin In Process,"ExpDate: 2023-01-13

Lot#: CP0321011403
",,
R1245,L-Leucine (Vegetarian Source),6.20,kg,Stock Bin In Process,"ExpDate: 2023-01-21

Lot#: BLS20210121041
",,
R1245,L-Leucine (Vegetarian Source),8.879,kg,Stock Bin In Process,"ExpDate: 2022-05-03

Lot#: L2005003
",,
R1248,0 K-CAPS® Vegetable Origin,"140,000.00",ea,Stock Bin In Process,"ExpDate: 2025-09-30

Lot#: KC200269275
",,
R1248,0 K-CAPS® Vegetable Origin,"25,896.00",ea,Stock Bin In Process,"ExpDate: 2026-09-30

Lot#: KC210321052
",,
R126,Potassium Chloride FCC grade,12.311,kg,Stock Bin In Process,"ExpDate: 2024-10-30

Lot#: K19456
",,
R126,Potassium Chloride FCC grade,47.873,kg,Stock Bin In Process,"ExpDate: 2024-06-28

Lot#: R120335852
",,
R127,Vitamin E (dl-alpha-tocopherol) Acetate (synthetic) 50%,70.437,kg,Stock Bin In Process,"ExpDate: 2022-06-22

Lot#: VITEA50T-200612
",,
R127,Vitamin E (dl-alpha-tocopherol) Acetate (synthetic) 50%,4.32,kg,Stock Bin In Process,"ExpDate: 2024-01-26

Lot#: 2021010347
",,
R1273,L-Leucine (fermented) (Origin: Non-Chinese),12.7335,kg,Stock Bin In Process,"ExpDate: 2022-10-31

Lot#: 1439287101
",,
R1318,Hydrolyzed Keratin Peptide (GWI),6.368,kg,Stock Bin In Process,"ExpDate: 2022-06-23

Lot#: JT201125
",,
R1340,Shoden® Ashwagandha Extract (35% withanolides) (Withania somifera) (root and leaf),80.668,kg,Stock Bin In Process,"ExpDate: 2023-06-17

Lot#: SH-PR106G/2106/B-14
",,
R1347,Natural Lemon Lime Flavoring (OSF Flavors),0.50424,kg,Stock Bin In Process,"ExpDate: 2022-02-16

Lot#: L021080010143
",,
R1348,Boswellin HBD® (65% Boswellic Acids) (Boswellia serrata) (leaf),33.041,kg,Stock Bin In Process,"ExpDate: 2025-07-31

Lot#: H200941
",,
R1349,Omega-3 Powder (Yielding 50% Omega 3 Fatty Acids),22.226,kg,Stock Bin In Process,"ExpDate: 2024-06-14

Lot#: 2106161373
",,
R1352,Organic Cordyceps Mushroom Extract 1:1 [Cordyceps milltaris][Fruiting Body],29.40,kg,Stock Bin In Process,"ExpDate: 2023-02-18

Lot#: OCOE-20210218
",,
R1353,"Organic Chaga Extract 1:1 [Inonotus obliquus][Sterile conk,canker]",39.20,kg,Stock Bin In Process,"ExpDate: 2022-11-07

Lot#: OCEP-2020-1108
",,
R1354,Organic Schisandra Powder,29.40,kg,Stock Bin In Process,"ExpDate: 2024-05-28

Lot#: SCP20210529
",,
R1355,Organic Turkey Tail Mushroom Extract 1:1 [Trametes versicolor][Coriolus],29.40,kg,Stock Bin In Process,"ExpDate: 2023-02-10

Lot#: OTTE-20210210
",,
R1356,Organic Red Reishi Mushroom Extract 1:1 [Ganoderma lucidum][lingzhi],29.40,kg,Stock Bin In Process,"ExpDate: 2023-06-20

Lot#: ORME-2021-06-20
",,
R1357,Organic Shiitake mushroom extract 1:1 [Lentinula edodes],29.40,kg,Stock Bin In Process,"ExpDate: 2023-05-18

Lot#: OSME-20210518
",,
R1358,Organic Maitake mushroom extract 1:1 [Grifola frondosa],29.40,kg,Stock Bin In Process,"ExpDate: 2023-05-01

Lot#: OMEP-2021-05-01
",,
R1359,Organic Codonopsis Powder,29.40,kg,Stock Bin In Process,"ExpDate: 2023-09-01

Lot#: HK210902
",,
R1360,Organic Bamboo Extract Powder,9.80,kg,Stock Bin In Process,"ExpDate: 2023-07-31

Lot#: KVN/BAM/20/0802
",,
R1361,Fadogia agrestis Extract 10:1,91.35,kg,Stock Bin In Process,"ExpDate: 2024-08-26

Lot#: DN-FXH20210827
",,
R1362,Ajuga Turkestanica Extract (10% Turkesterone),65.25,kg,Stock Bin In Process,"ExpDate: 2024-09-24

Lot#: 20210925
",,
R1364,Green Tea Extract (90% Epicatechin HPLC),72.50058,kg,Stock Bin In Process,"ExpDate: 2023-09-16

Lot#: 210916
",,
R1365,Organic Celery Extract 4:1,114.375,kg,Stock Bin In Process,"ExpDate: 2024-02-23

Lot#: ZL20210202CR
",,
R1366,"Lumbrokinase 20,000 FU/g",2.745,kg,Stock Bin In Process,"ExpDate: 2023-09-17

Lot#: BP20210918005
",,
R1367,Gymnema Sylvestre Extract (25% Gymnemic Acid) (leaf) (COO: Non-Chinese),130.00,kg,Stock Bin In Process,"ExpDate: 2024-03-31

Lot#: GYM25-210410
",,
R1368,Organic Fenugreek (Trigonella foenumgraecum) (seed) (COO: Non-Chinese),26.0013,kg,Stock Bin In Process,"ExpDate: 2023-06-30

Lot#: 10FEPH210601
",,
R1369,Cinnamon Cassia Bark Extract 4:1 (COO: Non-Chinese),0.005,kg,Stock Bin In Process,"ExpDate: 2024-04-06

Lot#: CSE-20210406
",,
R1370,Grapefruit Seed Extract 4:1,13.725,kg,Stock Bin In Process,"ExpDate: 2023-04-03

Lot#: CY20200404
",,
R1371,Testofen® Fenugreek extract (standardized for 50% Fenuside™),115.50,kg,Stock Bin In Process,"ExpDate: 2024-06-21

Lot#: FETS210605(E)
",,
R1375,Magnesium Glycinate 18%,"3,187.496",kg,Stock Bin In Process,"ExpDate: 2023-03-29

Lot#: GMFH21017
",,
R1375,Magnesium Glycinate 18%,751.455,kg,Stock Bin In Process,"ExpDate: 2024-08-03

Lot#: T20210801
",,
R1376,Chrysanthemum 4:1 Extract,4.00,kg,Stock Bin In Process,"ExpDate: 2022-05-31

Lot#: 18-05-105-2
",,
R1382,D-Chiro Inositol,39.00,kg,Stock Bin In Process,"ExpDate: 2024-07-10

Lot#: HJ012107001
",,
R139,Garlic Odor Reduced Powder,22.634,kg,Stock Bin In Process,"ExpDate: 2023-09-01

Lot#: GE200902
",,
R141,Hibiscus Flower Powder,6.60,kg,Stock Bin In Process,"ExpDate: 2022-09-06

Lot#: CMGQ-A-902748
",,
R145,Milk Thistle Extract 80% Silymarin,20.00,kg,Stock Bin In Process,"ExpDate: 2022-12-30

Lot#: JSFJ-T-191231
",,
R149,Quercetin Dihydrate 98%,13.471,kg,Stock Bin In Process,"ExpDate: 2023-01-27

Lot#: CHPS210128
",,
R152,Vitamin B1 Thiamine Mono,16.976,kg,Stock Bin In Process,"ExpDate: 2022-12-01

Lot#: TN18122013
",,
R159,Kelp Powder,13.663,kg,Stock Bin In Process,"ExpDate: 2022-12-30

Lot#: KOL-200/1912/2-50
",,
R169,Magnesium Stearate,145.828,kg,Stock Bin In Process,"ExpDate: 2023-03-29

Lot#: MGSV1210135
",,
R169,Magnesium Stearate,364.476,kg,Stock Bin In Process,"ExpDate: 2025-12-31

Lot#: SH/MS/21010007
",,
R169,Magnesium Stearate,299.579,kg,Stock Bin In Process,"ExpDate: 2026-01-30

Lot#: MGST0K2008
",,
R169,Magnesium Stearate,67.768,kg,Stock Bin In Process,"ExpDate: 2026-01-30

Lot#: MGST0K2007
",,
R169,Magnesium Stearate,67.584,kg,Stock Bin In Process,"ExpDate: 2023-03-29

Lot#: MGSV1210134
",,
R172,Chromium Picolinate 11.7%,0.021,kg,Stock Bin In Process,"ExpDate: 2022-05-30

Lot#: 1000736
",,
R181,Bromelain 80 GDU/g,2.42,kg,Stock Bin In Process,"ExpDate: 2022-10-31

Lot#: SB20-H111730
",,
R182,Juniper Berry Extract 4:1,6.60,kg,Stock Bin In Process,"ExpDate: 2024-05-05

Lot#: JC210505-4
",,
R183,Vanadyl Sulfate,0.005,kg,Stock Bin In Process,"ExpDate: 2023-09-30

Lot#: 0338010/1.1
",,
R185,Uva Ursi Powder,13.725,kg,Stock Bin In Process,"ExpDate: 2023-12-30

Lot#: UU201210
",,
R188,L-Taurine,0.848,kg,Stock Bin In Process,"ExpDate: 2023-12-10

Lot#: XK20123059
",,
R188,L-Taurine,2.42,kg,Stock Bin In Process,"ExpDate: 2024-04-05

Lot#: C002-YB2104348
",,
R190,Caffeine Anhydrous,1.684,kg,Stock Bin In Process,"ExpDate: 2023-08-30

Lot#: SBU-S040234
",,
R191,Green Tea Extract 4:1,9.70,kg,Stock Bin In Process,"ExpDate: 2023-11-19

Lot#: GTE-20110041
",,
R201,Sarsaparilla Root Powder,0.13,kg,Stock Bin In Process,"ExpDate: 2024-03-20

Lot#: 20210321
",,
R208,Nettle Leaf Powder,6.60,kg,Stock Bin In Process,"ExpDate: 2023-11-05

Lot#: CQMY-C-A021055
",,
R214,Citric Acid,23.9545,kg,Stock Bin In Process,"ExpDate: 2024-03-29

Lot#: AA-21030515-FG
",,
R216,L-Proline,22.099,kg,Stock Bin In Process,"ExpDate: 2022-12-24

Lot#: 2201225065
",,
R218,L-Glutamine,5.501,kg,Stock Bin In Process,"ExpDate: 2024-02-11

Lot#: 1210211022
",,
R221,Vitamin B2 Riboflavin,4.962,kg,Stock Bin In Process,"ExpDate: 2023-05-31

Lot#: H201802027FM
",,
R221,Vitamin B2 Riboflavin,11.582,kg,Stock Bin In Process,"ExpDate: 2023-12-11

Lot#: H202012014FM
",,
R227,D-Calcium Pantothenate,20.924,kg,Stock Bin In Process,"ExpDate: 2022-12-24

Lot#: JWTMBWFSG-T-122502
",,
R231,N-Acetyl L-Carnitine HCl,2.308,kg,Stock Bin In Process,"ExpDate: 2022-06-06

Lot#: 20060702
",,
R234,Raspberry Ketones 99%,0.03,kg,Stock Bin In Process,"ExpDate: 2022-05-02

Lot#: RK1904122
",,
R236,Biotin Pure (Vitamin B7),0.044,kg,Stock Bin In Process,"ExpDate: 2023-11-09

Lot#: 01201206
",,
R237,Microcrystalline Cellulose 102 (MCC),31.42952,kg,Stock Bin In Process,"ExpDate: 2026-05-31

Lot#: NIGMCC101-2105V37825A
",,
R237,Microcrystalline Cellulose 102 (MCC),60.00,kg,Stock Bin In Process,"ExpDate: 2026-04-04

Lot#: SH/21040053
",,
R239,Vitamin E (d-alpha-tocopherol) Succinate (Natural),12.25421,kg,Stock Bin In Process,"ExpDate: 2023-03-23

Lot#: VS1210200312
",,
R247,L-Leucine,7.17,kg,Stock Bin In Process,"ExpDate: 2022-02-11

Lot#: L2002015
",,
R250,"Vitamin A Palmitate 250,000 IU/g",8.815,kg,Stock Bin In Process,"ExpDate: 2023-06-30

Lot#: 5811-1804001
",,
R250,"Vitamin A Palmitate 250,000 IU/g",13.188,kg,Stock Bin In Process,"ExpDate: 2022-08-15

Lot#: 21250401
",,
R253,Zinc Gluconate 14%,13.749,kg,Stock Bin In Process,"ExpDate: 2022-09-01

Lot#: 20045
",,
R254,"Vitamin D3 Cholecalciferol (100,000 IU/g)",20.663,kg,Stock Bin In Process,"ExpDate: 2022-12-23

Lot#: 2020121301
",,
R254,"Vitamin D3 Cholecalciferol (100,000 IU/g)",75.00,kg,Stock Bin In Process,"ExpDate: 2023-04-07

Lot#: 2021032601
",,
R254,"Vitamin D3 Cholecalciferol (100,000 IU/g)",0.237,kg,Stock Bin In Process,"ExpDate: 2023-07-20

Lot#: SDS201904272A
",,
R254,"Vitamin D3 Cholecalciferol (100,000 IU/g)",0.621,kg,Stock Bin In Process,"ExpDate: 2022-04-07

Lot#: 2020040801
",,
R260,L-Aspartic Acid,5.501,kg,Stock Bin In Process,"ExpDate: 2022-01-09

Lot#: 1907027
",,
R262,Copper Gluconate 13%,0.275,kg,Stock Bin In Process,"ExpDate: 2022-07-31

Lot#: 1000369
",,
R266,L-Lysine HCl,48.98732,kg,Stock Bin In Process,"ExpDate: 2023-07-01

Lot#: 20210702
",,
R269,Beef Liver Powder S.D.,1.93,kg,Stock Bin In Process,"ExpDate: 2025-04-14

Lot#: 95F00233
",,
R275,Horsetail P.E. 7%,6.202,kg,Stock Bin In Process,"ExpDate: 2024-05-27

Lot#: OS20210528
",,
R275,Horsetail P.E. 7%,6.60,kg,Stock Bin In Process,"ExpDate: 2023-03-14

Lot#: 20200315
",,
R278,DHEA  (Dehydroepiandrosterone),8.217,kg,Stock Bin In Process,"ExpDate: 2023-10-27

Lot#: DHEAH201007W
",,
R278,DHEA  (Dehydroepiandrosterone),2.477,kg,Stock Bin In Process,"ExpDate: 2023-10-29

Lot#: DHEAH201008W
",,
R296,Brown Flax Seed Powder,49.027,kg,Stock Bin In Process,"ExpDate: 2024-02-29

Lot#: 21-06-124-ER476
",,
R296,Brown Flax Seed Powder,65.073,kg,Stock Bin In Process,"ExpDate: 2023-06-24

Lot#: 97829-53
",,
R296,Brown Flax Seed Powder,68.461,kg,Stock Bin In Process,"ExpDate: 2023-02-28

Lot#: NIGFXSP-2102V373403
",,
R297,Astragalus Extract 4:1,15.777,kg,Stock Bin In Process,"ExpDate: 2023-03-17

Lot#: HQT-200318
",,
R297,Astragalus Extract 4:1,4.808,kg,Stock Bin In Process,"ExpDate: 2023-11-15

Lot#: LH20001AASF
",,
R312,"Papain 2,000 USP/g",0.55,kg,Stock Bin In Process,"ExpDate: 2022-01-30

Lot#: SBT-S030237
",,
R322,Spinach Extract 4:1,44.697,kg,Stock Bin In Process,"ExpDate: 2022-05-31

Lot#: SPI20190601-1
",,
R322,Spinach Extract 4:1,74.88,kg,Stock Bin In Process,"ExpDate: 2023-02-18

Lot#: SPE-20210218
",,
R322,Spinach Extract 4:1,0.207,kg,Stock Bin In Process,"ExpDate: 2021-11-30

Lot#: 181201
",,
R367,AlphaSize 50P (Alpha GPC),19.40,kg,Stock Bin In Process,"ExpDate: 2022-03-30

Lot#: GPC200314
",,
R369,L-Glutamic Acid Anhydrous,2.868,kg,Stock Bin In Process,"ExpDate: 2021-03-30

Lot#: CP20151024
",,
R369,L-Glutamic Acid Anhydrous,16.50,kg,Stock Bin In Process,"ExpDate: 2022-07-20

Lot#: 010356-H2020072701
",,
R373,Rose Hips Powder,4.445,kg,Stock Bin In Process,"ExpDate: 2022-10-31

Lot#: SBT-S040360
",,
R373,Rose Hips Powder,4.459,kg,Stock Bin In Process,"ExpDate: 2023-09-30

Lot#: NIGRSHP-2009V058962
",,
R377,DiCalcium Phosphate Anhydrous,12.4958,kg,Stock Bin In Process,"ExpDate: 2023-03-15

Lot#: 21031601
",,
R398,Selenium Amino Acid Chelate 0.2%,0.641,kg,Stock Bin In Process,"ExpDate: 2023-02-18

Lot#: 19205102
",,
R406,Wolfberry (Goji Berry) Extract 40% (10:1),12.039,kg,Stock Bin In Process,"ExpDate: 2022-07-02

Lot#: FL20190703
",,
R406,Wolfberry (Goji Berry) Extract 40% (10:1),11.807,kg,Stock Bin In Process,"ExpDate: 2024-06-01

Lot#: CGQ-A-806171
",,
R406,Wolfberry (Goji Berry) Extract 40% (10:1),24.845,kg,Stock Bin In Process,"ExpDate: 2023-08-20

Lot#: 20180821
",,
R424,Black Elderberry Powder (Sambucus Nigra),6.24,kg,Stock Bin In Process,"ExpDate: 2022-03-19

Lot#: 20200325
",,
R442,Methylene Chloride,30.00,gal,Stock Bin In Process,"ExpDate: 2023-07-06

Lot#: 84852-01
",,
R442,Methylene Chloride,30.20,gal,Stock Bin In Process,"ExpDate: 2023-08-13

Lot#: 84852-01
",,
R442,Methylene Chloride,30.00,gal,Stock Bin In Process,"ExpDate: 2023-11-15

Lot#: 84852-01
",,
R445,Glucosamine HCl 80 Mesh,27.475,kg,Stock Bin In Process,"ExpDate: 2022-08-01

Lot#: 201908001
",,
R446,Tongkat Ali Extract 100:1 (root),50.562,kg,Stock Bin In Process,"ExpDate: 2023-06-30

Lot#: 21070102
",,
R446,Tongkat Ali Extract 100:1 (root),14.665,kg,Stock Bin In Process,"ExpDate: 2025-04-07

Lot#: 20200408
",,
R452,Sarsaparilla Extract 4:1,15.87,kg,Stock Bin In Process,"ExpDate: 2023-11-19

Lot#: BQT-201120
",,
R456,Bilberry Fruit Extract 4:1,49.613,kg,Stock Bin In Process,"ExpDate: 2024-03-22

Lot#: 210323
",,
R456,Bilberry Fruit Extract 4:1,9.754,kg,Stock Bin In Process,"ExpDate: 2022-05-31

Lot#: CBV20190601
",,
R456,Bilberry Fruit Extract 4:1,55.00,kg,Stock Bin In Process,"ExpDate: 2024-03-08

Lot#: CBV20210309-1
",,
R456,Bilberry Fruit Extract 4:1,24.988,kg,Stock Bin In Process,"ExpDate: 2023-05-11

Lot#: 200512
",,
R462,Chromium Nicotinate 10%,0.266,kg,Stock Bin In Process,"ExpDate: 2023-04-23

Lot#: 544214
",,
R465,Calcium Gluconate 9%,0.331,kg,Stock Bin In Process,"ExpDate: 2022-07-31

Lot#: 536077
",,
R465,Calcium Gluconate 9%,0.219,kg,Stock Bin In Process,"ExpDate: 2021-12-01

Lot#: 118445
",,
R469,Yerba Mate Extract 4:1,6.60,kg,Stock Bin In Process,"ExpDate: 2023-08-18

Lot#: CMDC-C-A003510
",,
R470,Hesperidin 90%,1.474,kg,Stock Bin In Process,"ExpDate: 2024-01-02

Lot#: SY20210103-1
",,
R470,Hesperidin 90%,1.665,kg,Stock Bin In Process,"ExpDate: 2021-12-14

Lot#: CCPD-A-832087
",,
R471,Chamomile Extract 4:1,0.55,kg,Stock Bin In Process,"ExpDate: 2022-04-10

Lot#: YGJ-190411
",,
R474,Ginger Root Extract 4:1,49.168,kg,Stock Bin In Process,"ExpDate: 2023-08-09

Lot#: 20200810
",,
R474,Ginger Root Extract 4:1,1.10,kg,Stock Bin In Process,"ExpDate: 2023-08-20

Lot#: GR20200821
",,
R478,Black Pepper Extract Piperine 95%,28.481,kg,Stock Bin In Process,"ExpDate: 2024-06-15

Lot#: CHJJ-C-A173405
",,
R478,Black Pepper Extract Piperine 95%,103.012,kg,Stock Bin In Process,"ExpDate: 2024-08-07

Lot#: CHJJ-C-A161132
",,
R508,Papaya Fruit Powder,14.02,kg,Stock Bin In Process,"ExpDate: 2022-09-04

Lot#: 180905A
",,
R512,Vitamin K2 MK-7 1% DCP,0.067,kg,Stock Bin In Process,"ExpDate: 2022-03-23

Lot#: 20200323
",,
R512,Vitamin K2 MK-7 1% DCP,0.438,kg,Stock Bin In Process,"ExpDate: 2022-06-30

Lot#: NIGVITK21-2006V19706A
",,
R518,Hydroxypropyl Methylcellulose (HPMC),91.00,kg,Stock Bin In Process,"ExpDate: 2023-01-01

Lot#: 210104
",,
R539,00 Plantcaps Clear Capsules,"2,678,767.00",ea,Stock Bin In Process,"ExpDate: 2026-10-13

Lot#: 7201005
",,
